Distrito;Serviço;Quantidade;Porcentagem
FREGUESIA DO O;Acessibilidade - Solicitar fiscalização em edificações;5;0.042459239130434784
FREGUESIA DO O;Parques ? Reclamar sobre manutenção e limpeza;5;0.042459239130434784
FREGUESIA DO O;Agressão;5;0.042459239130434784
FREGUESIA DO O;Risco de deslizamento;5;0.042459239130434784
FREGUESIA DO O;Ocorrências com Drogas;5;0.042459239130434784
FREGUESIA DO O;Bilhete Único - Reclamar sobre atendimento em postos de recarga;5;0.042459239130434784
FREGUESIA DO O;Ecoponto - Fazer reclamação;5;0.042459239130434784
FREGUESIA DO O;Solicitar vistoria e reparo de pontes e viadutos;5;0.042459239130434784
FREGUESIA DO O;Ameaça;5;0.042459239130434784
FREGUESIA DO O;Solicitar instalação de contêiner para coleta seletiva;5;0.042459239130434784
FREGUESIA DO O;Fazer reclamação de falta de lavagem de calçadões;5;0.042459239130434784
FREGUESIA DO O;Reclamar sobre eventos na via;5;0.042459239130434784
FREGUESIA DO O;Comércio irregular;5;0.042459239130434784
FREGUESIA DO O;Denúncia de má conduta dos funcionários de limpeza;4;0.033967391304347824
FREGUESIA DO O;Incêndio;4;0.033967391304347824
FREGUESIA DO O;Árvore em área interna - Solicitar avaliação da Prefeitura;4;0.033967391304347824
FREGUESIA DO O;Vaga de estacionamento na via - solicitar desativação ou modificação;4;0.033967391304347824
FREGUESIA DO O;Denunciar material de construção depositado em vias públicas;4;0.033967391304347824
FREGUESIA DO O;Solicitação de policiamento;4;0.033967391304347824
FREGUESIA DO O;Ônibus  ? Solicitar reinstalação de ponto ou abrigo;4;0.033967391304347824
FREGUESIA DO O;Solicitar certidão de demolição de imóveis;4;0.033967391304347824
FREGUESIA DO O;Invasão;3;0.025475543478260868
FREGUESIA DO O;Transporte Escolar - Denúncia de conduta ou postura do condutor;3;0.025475543478260868
FREGUESIA DO O;Deslizamento;3;0.025475543478260868
FREGUESIA DO O;Denúncia de ocupação irregular de área verde localizada em área privada dentro do município;3;0.025475543478260868
FREGUESIA DO O;Instalação de placa com nome de rua;3;0.025475543478260868
FREGUESIA DO O;Selo de identificação de estabelecimento gerador de resíduos de saúde ? 1ª e 2ª via;3;0.025475543478260868
FREGUESIA DO O;Reclamação de filas e tumulto em terminais de ônibus;3;0.025475543478260868
FREGUESIA DO O;Denúncia de veículo clandestino ou de problemas no transporte;3;0.025475543478260868
FREGUESIA DO O;Denunciar fechamento de ruas e vilas;3;0.025475543478260868
FREGUESIA DO O;Programa Bolsa Família ? Denunciar cadastramento/recebimento de benefício indevido;3;0.025475543478260868
FREGUESIA DO O;Sugerir criação e ampliação de vagas para Idoso/Defis em vias públicas;3;0.025475543478260868
FREGUESIA DO O;Guia rebaixada - solicitar fiscalização de rebaixamento irregular;3;0.025475543478260868
FREGUESIA DO O;Publicidade - solicitar fiscalização de publicidade irregular;3;0.025475543478260868
FREGUESIA DO O;Transporte Escolar Gratuito - Denúncia de conduta ou postura do condutor;3;0.025475543478260868
FREGUESIA DO O;Denunciar violência e maus tratos de pessoa idosa;3;0.025475543478260868
FREGUESIA DO O;Furto ou tentativa de furto;3;0.025475543478260868
FREGUESIA DO O;Bilhete Único Estudante ou Professor ? Alteração de tipo de crédito adquirido;3;0.025475543478260868
FREGUESIA DO O;Ônibus - Solicitar reparo de problemas mecânicos;3;0.025475543478260868
FREGUESIA DO O;Feira Livre - Fazer reclamação sobre falta de limpeza da rua;3;0.025475543478260868
FREGUESIA DO O;Solicitar certidão de numeração e denominação de imóveis;3;0.025475543478260868
FREGUESIA DO O;Ônibus - Denúnciar veículo clandestino ou não credenciado;2;0.016983695652173912
FREGUESIA DO O;Ônibus - Denunciar abuso sexual praticado por passageiro ou funcionário;2;0.016983695652173912
FREGUESIA DO O;Uniforme escolar - Avisar sobre problemas na compra dos uniformes;2;0.016983695652173912
FREGUESIA DO O;Árvore em área interna - Comunicar remoção ou poda emergencial à Prefeitura;2;0.016983695652173912
FREGUESIA DO O;Solicitar plantio de árvores em passeio público ou calçada;2;0.016983695652173912
FREGUESIA DO O;Ocorrência em cemitério;2;0.016983695652173912
FREGUESIA DO O;Ônibus - Reparar catraca eletrônica, validador ou terminal de recarga com falha;2;0.016983695652173912
FREGUESIA DO O;Faixas e corredores de ônibus - Solicitar avaliação de problemas;2;0.016983695652173912
FREGUESIA DO O;Dano ao patrimônio;2;0.016983695652173912
FREGUESIA DO O;Ônibus - Reclamar de falta de comunicado sobre alterações na linha;2;0.016983695652173912
FREGUESIA DO O;Descarte de entulho em flagrante;2;0.016983695652173912
FREGUESIA DO O;Denunciar violência contra mulher;2;0.016983695652173912
FREGUESIA DO O;Destelhamento;2;0.016983695652173912
FREGUESIA DO O;WiFi Livre SP - Sugerir local para instalação;2;0.016983695652173912
FREGUESIA DO O;Denúncia de edificação não adaptada às normas de segurança;2;0.016983695652173912
FREGUESIA DO O;Sugerir obras de drenagem em córregos;2;0.016983695652173912
FREGUESIA DO O;Olho Vivo - Reclamações;2;0.016983695652173912
FREGUESIA DO O;Denúncia de lançamento de esgoto em córrego;2;0.016983695652173912
FREGUESIA DO O;Ônibus - Denunciar alteração de itinerário ou ponto inicial/final;2;0.016983695652173912
FREGUESIA DO O;Denunciar caçamba irregular de entulho de construção;2;0.016983695652173912
FREGUESIA DO O;Denunciar violação de direitos humanos da população em situação de rua;2;0.016983695652173912
FREGUESIA DO O;Ponto de ônibus ? Solicitar reinstalação e/ou substituição de modelo antigo (madeira ou tubo) por modelo novo (totem metálico);2;0.016983695652173912
FREGUESIA DO O;Denunciar má conduta de empregados da CET;2;0.016983695652173912
FREGUESIA DO O;Desentendimento;2;0.016983695652173912
FREGUESIA DO O;Táxi - Denúncia de veículo clandestino ou de problemas no transporte;2;0.016983695652173912
FREGUESIA DO O;Solicitar fiscalização de estacionamentos particulares;2;0.016983695652173912
FREGUESIA DO O;Trabalho Infantil - Solicitar atendimento social para criança ou adolescente;2;0.016983695652173912
FREGUESIA DO O;Pedido de esclarecimento sobre áreas contaminadas no município de São Paulo;2;0.016983695652173912
FREGUESIA DO O;Ciclovias, ciclofaixas e ciclorrotas - Solicitar avaliação da infraestrutura;2;0.016983695652173912
FREGUESIA DO O;Animais silvestres feridos ? Solicitar atendimento veterinário;2;0.016983695652173912
FREGUESIA DO O;ATENDE+ - Reclamar sobre descumprimento de horários;2;0.016983695652173912
FREGUESIA DO O;Ciclovias, ciclofaixas e ciclorrotas - solicitar manutenção da sinalização e pintura;2;0.016983695652173912
FREGUESIA DO O;Vazamento de gás;1;0.008491847826086956
FREGUESIA DO O;Extorsão;1;0.008491847826086956
FREGUESIA DO O;Roubo ou tentativa de roubo;1;0.008491847826086956
FREGUESIA DO O;Fornecimento de mudas de árvores ao cidadão - Viveiro Manequinho Lopes;1;0.008491847826086956
FREGUESIA DO O;Implantação de coleta porta-porta;1;0.008491847826086956
FREGUESIA DO O;Inundação;1;0.008491847826086956
FREGUESIA DO O;Bilhete Único - Denúncia de uso irregular;1;0.008491847826086956
FREGUESIA DO O;Denúncia de distribuição de sacolas plásticas irregulares;1;0.008491847826086956
FREGUESIA DO O;Denúncia de irregularidade em locais com lotação superior a 250 pessoas;1;0.008491847826086956
FREGUESIA DO O;Mercados/Sacolões/Centrais de Abastecimento - Fazer sugestão, elogio ou reclamação;1;0.008491847826086956
FREGUESIA DO O;Propaganda irregular - solicitar remoção;1;0.008491847826086956
FREGUESIA DO O;Alagamento;1;0.008491847826086956
FREGUESIA DO O;Guarda Civil Metropolitana (GCM) - Fazer elogio;1;0.008491847826086956
FREGUESIA DO O;Ocorrência com pessoa desprotegida;1;0.008491847826086956
FREGUESIA DO O;Denúncia de estabelecimento gerador de resíduos de saúde não cadastrado;1;0.008491847826086956
FREGUESIA DO O;[Solicitado pela Defesa Civil ? uso interno]  Vistoria em área de risco;1;0.008491847826086956
FREGUESIA DO O;Táxi - Denunciar desobediência ao regulamento de Ponto de Taxi;1;0.008491847826086956
FREGUESIA DO O;Denunciar negligência e abandono de criança ou adolescente;1;0.008491847826086956
FREGUESIA DO O;Transporte Escolar - Elogio ao condutor;1;0.008491847826086956
FREGUESIA DO O;Reparo e manutenção de relógios de rua;1;0.008491847826086956
FREGUESIA DO O;Denunciar irregularidade da contratação e/ou gestão de serviço público;1;0.008491847826086956
FREGUESIA DO O;Ato obsceno;1;0.008491847826086956
FREGUESIA DO O;Avisar  sobre animal encontrado com Registro Geral do Animal (RGA);1;0.008491847826086956
FREGUESIA DO O;Ônibus - Solicitar criação de partida em uma linha;1;0.008491847826086956
FREGUESIA DO O;Remoção de contêiner para coleta de lixo domiciliar;1;0.008491847826086956
FREGUESIA DO O;ATENDE+ - Reclamar de conduta de motorista;1;0.008491847826086956
FREGUESIA DO O;Denúncia de condições inadequadas de equipamentos de transportes (elevadores, escadas rolantes, plataforma de elevação vertical);1;0.008491847826086956
FREGUESIA DO O;Denunciar irregularidades em creches conveniadas;1;0.008491847826086956
FREGUESIA DO O;Denunciar conduta inadequada de funcionário(a) público(a);1;0.008491847826086956
FREGUESIA DO O;Denunciar negligência e abandono de pessoa idosa;1;0.008491847826086956
FREGUESIA DO O;Denunciar trabalho escravo;1;0.008491847826086956
FREGUESIA DO O;Taxi / Aplicativos - Denúncia de conduta ou postura do condutor;1;0.008491847826086956
FREGUESIA DO O;Denúncia de colocação de lixo reciclável fora do horário de coleta;1;0.008491847826086956
FREGUESIA DO O;Faixas e corredores de ônibus - Solicitar implantação;1;0.008491847826086956
FREGUESIA DO O;Leve Leite - Denúncia de venda ou desvio de leite;1;0.008491847826086956
FREGUESIA DO O;Remoção do contêiner de coleta seletiva;1;0.008491847826086956
BRASILANDIA;Tapa-buraco;2502;17.58257203092059
BRASILANDIA;Entulho e grandes objetos em via pública - solicitar remoção;1887;13.260716795502459
BRASILANDIA;Baixas temperaturas ? Solicitar atendimento social;892;6.268446943078004
BRASILANDIA;Guias, sarjetas e sarjetões - solicitar manutenção;824;5.79058327477161
BRASILANDIA;Árvore ? Solicitar avaliação em calçadas e praças para fins de poda ou remoção;640;4.497540407589599
BRASILANDIA;Reclamação de poluição sonora - PSIU;513;3.6050597329585385
BRASILANDIA;Solicitar limpeza de bueiros, boca de lobo e poços de visita;497;3.4926212227687983
BRASILANDIA;Solicitar remoção de veículo/carcaça abandonado na via pública;437;3.070976809557273
BRASILANDIA;Reclamação;368;2.5860857343640196
BRASILANDIA;Reformar galerias de águas de chuvas (pluviais);269;1.8903724525650034
BRASILANDIA;Pessoa em situação de rua ? Solicitar atendimento social;224;1.5741391426563598
BRASILANDIA;Ônibus ? Denunciar motorista, cobrador ou fiscal por atitude inadequada;204;1.433591004919185
BRASILANDIA;Guias e sarjetas - Solicitar capinação;199;1.398453970484891
BRASILANDIA;Ônibus - Reclamar de intervalo excessivo da linha;195;1.3703443429374562
BRASILANDIA;Ratos - Solicitar vistoria em local infestado;188;1.3211524947294448
BRASILANDIA;Denunciar condições inadequadas de criação;184;1.2930428671820098
BRASILANDIA;Fazer reclamação de falta de varrição;177;1.2438510189739986
BRASILANDIA;Ônibus - Denunciar motorista por não atender ao sinal de embarque e desembarque;166;1.1665495432185524
BRASILANDIA;Praça e canteiro central - solicitar roçada;148;1.0400562192550948
BRASILANDIA;Apoio a agente público;131;0.920590302178496
BRASILANDIA;Solicitar fiscalização de obra e reforma em imóvel particular;125;0.8784258608573436
BRASILANDIA;Cata Bagulho - Fazer reclamação de não retirada de material;123;0.8643710470836261
BRASILANDIA;Denunciar falta de limpeza de terrenos e imóveis particulares;116;0.8151791988756149
BRASILANDIA;Denunciar descarte irregular de entulho e outros resíduos em área pública;108;0.7589599437807449
BRASILANDIA;Drenagem de água da chuva - Bueiros e bocas de lobo;92;0.6465214335910049
BRASILANDIA;Comércio, serviço e indústria - solicitar fiscalização de funcionamento;86;0.6043569922698524
BRASILANDIA;Solicitar remoção de animal morto em via pública;86;0.6043569922698524
BRASILANDIA;Abelhas e Vespas - Solicitar vistoria em ninhos;82;0.5762473647224174
BRASILANDIA;Solicitar limpeza da via pública após enchentes ou eventos;82;0.5762473647224174
BRASILANDIA;Risco de desabamento;76;0.534082923401265
BRASILANDIA;Rachadura de Edificação;69;0.4848910751932537
BRASILANDIA;Circulação e acesso de veículos e pessoas - Solicitar avaliação;69;0.4848910751932537
BRASILANDIA;Risco iminente de queda de árvore;67;0.47083626141953616
BRASILANDIA;Solicitar lavagem de calçadões e locais públicos;67;0.47083626141953616
BRASILANDIA;Ônibus - Manutenção do veículo em geral;66;0.46380885453267745
BRASILANDIA;Vielas e escadarias - solicitar manutenção;61;0.4286718200983837
BRASILANDIA;Queda de árvore;58;0.4075895994378074
BRASILANDIA;Córrego - solicitar limpeza;57;0.40056219255094866
BRASILANDIA;Foco de dengue - Solicitar vistoria de local com água parada;54;0.37947997189037247
BRASILANDIA;Escorpião - Solicitar vistoria de local com escorpiões;52;0.365425158116655
BRASILANDIA;Ocorrências com animais silvestres;50;0.35137034434293746
BRASILANDIA;Bilhete Único - Relatar falha na recarga;50;0.35137034434293746
BRASILANDIA;Instalação e remoção de lixeira;49;0.3443429374560787
BRASILANDIA;Ônibus - Reclamar de descumprimento de partida no ponto inicial/final;47;0.3302881236823612
BRASILANDIA;Avaliação de animal em sofrimento sem proprietário para eutanásia (morte sem dor);47;0.3302881236823612
BRASILANDIA;Acessibilidade - solicitar avaliação de obstáculo na calçada;46;0.32326071679550245
BRASILANDIA;SPTrans - Sugerir melhorias para o sistema de transporte público por ônibus;45;0.31623330990864373
BRASILANDIA;Avisar sobre animal agressor em vias públicas;42;0.29515108924806743
BRASILANDIA;Intensificar fiscalização de veículos estacionados/parados irregularmente;42;0.29515108924806743
BRASILANDIA;Outras ocorrências em escolas;38;0.2670414617006325
BRASILANDIA;Sinalização horizontal apagada (pintura de solo) ? Solicitar repintura;38;0.2670414617006325
BRASILANDIA;Pernilongo/Mosquito - Solicitar vistoria em local infestado;38;0.2670414617006325
BRASILANDIA;Castrar cães e gatos gratuitamente;38;0.2670414617006325
BRASILANDIA;Calçada pública - solicitar manutenção;37;0.2600140548137737
BRASILANDIA;Praças - sugerir reforma e revitalização;36;0.25298664792691494
BRASILANDIA;Desabamento;35;0.2459592410400562
BRASILANDIA;Ônibus - Denunciar motorista por direção perigosa;33;0.23190442726633873
BRASILANDIA;[Solicitado pela Defesa Civil ? uso interno]  Vistoria em área de risco;32;0.22487702037947999
BRASILANDIA;Bilhete Único - Relatar erro de cobrança em integração (ônibus e metrô/trem);32;0.22487702037947999
BRASILANDIA;Calçada particular - denunciar calçada danificada ou inexistente;28;0.19676739283204497
BRASILANDIA;Reclamações sobre coleta de lixo domiciliar;27;0.18973998594518623
BRASILANDIA;Invasão;26;0.1827125790583275
BRASILANDIA;Queda de galho;26;0.1827125790583275
BRASILANDIA;Erosão;25;0.17568517217146873
BRASILANDIA;Animal de grande porte solto - Solicitar remoção;25;0.17568517217146873
BRASILANDIA;Risco de deslizamento;24;0.16865776528460996
BRASILANDIA;Altas Temperaturas - Solicitar Atendimento Social;24;0.16865776528460996
BRASILANDIA;Água limpa e parada ? Solicitar vistoria de local com acúmulo;23;0.16163035839775122
BRASILANDIA;Instalação de contêiner para coleta de lixo domiciliar;22;0.15460295151089248
BRASILANDIA;Reclamação Anônima (Uso exclusivo da Ouvidoria);22;0.15460295151089248
BRASILANDIA;Denunciar invasão de áreas municipais;22;0.15460295151089248
BRASILANDIA;Perturbação do sossego;20;0.14054813773717498
